3201011;Białogard;miasto;22781;Zachodniopomorskie;białogardzki
3201022;Białogard;wies;7303;Zachodniopomorskie;białogardzki
3201033;Karlino;gmina miejsko-wiejska;8554;Zachodniopomorskie;białogardzki
3201043;Tychowo;gmina miejsko-wiejska;6312;Zachodniopomorskie;białogardzki
3202012;Bierzwnik;wies;4427;Zachodniopomorskie;choszczeński
3202023;Choszczno;gmina miejsko-wiejska;20381;Zachodniopomorskie;choszczeński
3202033;Drawno;gmina miejsko-wiejska;4682;Zachodniopomorskie;choszczeński
3202042;Krzęcin;wies;3294;Zachodniopomorskie;choszczeński
3202053;Pełczyce;gmina miejsko-wiejska;7242;Zachodniopomorskie;choszczeński
3202063;Recz;gmina miejsko-wiejska;5027;Zachodniopomorskie;choszczeński
3203013;Czaplinek;gmina miejsko-wiejska;11227;Zachodniopomorskie;drawski
3203023;Drawsko Pomorskie;gmina miejsko-wiejska;16523;Zachodniopomorskie;drawski
3203033;Kalisz Pomorski;gmina miejsko-wiejska;6882;Zachodniopomorskie;drawski
3203052;Wierzchowo;wies;4080;Zachodniopomorskie;drawski
3203063;Złocieniec;gmina miejsko-wiejska;15443;Zachodniopomorskie;drawski
3204023;Goleniów;gmina miejsko-wiejska;36972;Zachodniopomorskie;goleniowski
3204033;Maszewo;gmina miejsko-wiejska;8550;Zachodniopomorskie;goleniowski
3204043;Nowogard;gmina miejsko-wiejska;23576;Zachodniopomorskie;goleniowski
3204052;Osina;wies;2917;Zachodniopomorskie;goleniowski
3204062;Przybiernów;wies;4850;Zachodniopomorskie;goleniowski
3204073;Stepnica;gmina miejsko-wiejska;4741;Zachodniopomorskie;goleniowski
3205012;Brojce;wies;3510;Zachodniopomorskie;gryficki
3205023;Gryfice;gmina miejsko-wiejska;22913;Zachodniopomorskie;gryficki
3205032;Karnice;wies;3723;Zachodniopomorskie;gryficki
3205043;Płoty;gmina miejsko-wiejska;8192;Zachodniopomorskie;gryficki
3205072;Rewal;wies;3646;Zachodniopomorskie;gryficki
3205083;Trzebiatów;gmina miejsko-wiejska;15092;Zachodniopomorskie;gryficki
3206012;Banie;wies;5803;Zachodniopomorskie;gryfiński
3206023;Cedynia;gmina miejsko-wiejska;4033;Zachodniopomorskie;gryfiński
3206033;Chojna;gmina miejsko-wiejska;13246;Zachodniopomorskie;gryfiński
3206043;Gryfino;gmina miejsko-wiejska;30520;Zachodniopomorskie;gryfiński
3206053;Mieszkowice;gmina miejsko-wiejska;6593;Zachodniopomorskie;gryfiński
